ProductID,ProductName,Category,SubCategory,Brand,UnitOfMeasure,UnitPrice,CostPrice,SupplierID,LaunchDate,IsActive
PRD-01011,Colgate Cereals Family 217g,Rice & Grains,Cereals,Colgate,Liter,103.28,62.07,SUP-045,2020-03-07,1
PRD-01012,Faber-Castell Cereals Large 178g,Rice & Grains,Cereals,Faber-Castell,Can,20.28,14.02,SUP-034,2021-09-11,1
PRD-01013,Alpro Legumes Small 805g,Rice & Grains,Legumes,Alpro,Each,127.56,77.28,SUP-044,2019-11-01,0
PRD-01014,Doritos Legumes Organic 628g,Rice & Grains,Legumes,Doritos,Gram,113.09,75.3,SUP-022,2022-09-21,1
PRD-01015,Tamimi Legumes 661g,Rice & Grains,Legumes,Tamimi,Pack,90.66,53.06,SUP-018,2020-06-11,0
PRD-01016,Al Faisaliah Legumes Organic 895g,Rice & Grains,Legumes,Al Faisaliah,Gram,25.23,14.49,SUP-052,2021-01-20,1
PRD-01017,Samsung Legumes Family 430g,Rice & Grains,Legumes,Samsung,Pack,91.03,63.24,SUP-017,2023-07-15,1
PRD-01018,Pilot Legumes Classic 938g,Rice & Grains,Legumes,Pilot,Box,28.98,20.65,SUP-026,2018-06-02,1
PRD-01019,Carrefour Legumes Large 685g,Rice & Grains,Legumes,Carrefour,KG,82.44,52.13,SUP-007,2020-05-01,0
PRD-01020,Lipton Legumes Classic 421g,Rice & Grains,Legumes,Lipton,Liter,49.46,29.68,SUP-004,2024-10-06,1
PRD-01021,Almarai Legumes Value 712g,Rice & Grains,Legumes,Almarai,Liter,134.48,90.09,SUP-048,2021-10-15,0
PRD-01022,Binzagr Cooking Oil Small 471g,Oils & Sauces,Cooking Oil,Binzagr,Can,89.1,51.78,SUP-018,2018-05-12,0
PRD-01023,Activia Cooking Oil Family 819g,Oils & Sauces,Cooking Oil,Activia,Pack,92.66,60.79,SUP-041,2020-02-10,1
PRD-01024,Binzagr Cooking Oil Classic 528g,Oils & Sauces,Cooking Oil,Binzagr,Liter,141.99,94.69,SUP-005,2020-04-24,1
PRD-01025,Al Rajhi Cooking Oil Natural 563g,Oils & Sauces,Cooking Oil,Al Rajhi,Each,71.89,47.45,SUP-009,2019-05-11,1
PRD-01026,Al Muhaidib Cooking Oil Small 111g,Oils & Sauces,Cooking Oil,Al Muhaidib,Box,35.89,22.26,SUP-042,2019-12-05,1
PRD-01027,Activia Cooking Oil Small 196g,Oils & Sauces,Cooking Oil,Activia,Bottle,128.02,94.28,SUP-004,2022-08-14,1
PRD-01028,Pepsi Cooking Oil Natural 420g,Oils & Sauces,Cooking Oil,Pepsi,KG,110.69,83.84,SUP-007,2024-02-08,1
PRD-01029,Binzagr Cooking Oil Small 374g,Oils & Sauces,Cooking Oil,Binzagr,Box,119.16,73.66,SUP-036,2021-01-13,1
PRD-01030,Al Muhaidib Cooking Oil Premium 261g,Oils & Sauces,Cooking Oil,Al Muhaidib,KG,147.82,89.62,SUP-049,2022-02-15,1
PRD-01031,Kellogg's Olive Oil Classic 220g,Oils & Sauces,Olive Oil,Kellogg's,Liter,63.17,44.29,SUP-022,2022-09-03,1
PRD-01032,Almarai Olive Oil 391g,Oils & Sauces,Olive Oil,Almarai,Pack,92.87,57.68,SUP-023,2020-02-28,0
PRD-01033,Al Rifai Olive Oil Classic 297g,Oils & Sauces,Olive Oil,Al Rifai,Can,93.96,52.52,SUP-020,2025-02-19,1
PRD-01034,Snickers Olive Oil Classic 800g,Oils & Sauces,Olive Oil,Snickers,Each,126.22,84.19,SUP-012,2022-04-29,1
PRD-01035,Al Muhaidib Olive Oil Classic 127g,Oils & Sauces,Olive Oil,Al Muhaidib,Bottle,135.52,84.46,SUP-021,2024-11-30,1
PRD-01036,Pepsi Olive Oil 279g,Oils & Sauces,Olive Oil,Pepsi,Each,113.03,78.65,SUP-012,2020-09-17,1
PRD-01037,Unilever Olive Oil Natural 697g,Oils & Sauces,Olive Oil,Unilever,Liter,107.39,73.88,SUP-050,2019-11-19,0
PRD-01038,Doritos Olive Oil Gold 492g,Oils & Sauces,Olive Oil,Doritos,Pack,36.97,25.17,SUP-006,2018-09-25,0
PRD-01039,Colgate Olive Oil 793g,Oils & Sauces,Olive Oil,Colgate,Each,113.79,84.46,SUP-051,2020-08-02,1
PRD-01040,Al Ain Olive Oil Family 401g,Oils & Sauces,Olive Oil,Al Ain,Each,43.87,27.95,SUP-044,2019-12-29,0
PRD-01041,Activia Olive Oil Natural 295g,Oils & Sauces,Olive Oil,Activia,Bottle,30.2,22.21,SUP-044,2023-10-21,0
PRD-01042,Local Farm Olive Oil Large 363g,Oils & Sauces,Olive Oil,Local Farm,Bottle,36.44,24,SUP-007,2023-11-28,1
PRD-01043,Nestle Olive Oil Small 849g,Oils & Sauces,Olive Oil,Nestle,Each,135.62,90.43,SUP-050,2022-01-22,1
PRD-01044,Pepsi Olive Oil Gold 280g,Oils & Sauces,Olive Oil,Pepsi,Liter,44.43,34.08,SUP-009,2024-03-21,1
PRD-01045,Lay's Olive Oil Small 309g,Oils & Sauces,Olive Oil,Lay's,Gram,5.57,4.12,SUP-002,2024-06-23,1
PRD-01046,Dasani Olive Oil Gold 748g,Oils & Sauces,Olive Oil,Dasani,Gram,146.18,100.87,SUP-031,2025-01-30,1
PRD-01047,Nescafe Olive Oil 994g,Oils & Sauces,Olive Oil,Nescafe,Liter,86.47,53.19,SUP-014,2021-08-14,0
PRD-01048,Samsung Ketchup Natural 436g,Oils & Sauces,Ketchup,Samsung,Each,129.63,79.01,SUP-008,2024-02-29,0
PRD-01049,Coca Cola Ketchup 917g,Oils & Sauces,Ketchup,Coca Cola,Gram,3.17,1.94,SUP-036,2023-09-15,1
PRD-01050,Red Bull Ketchup Small 857g,Oils & Sauces,Ketchup,Red Bull,Liter,140.35,98.72,SUP-034,2022-11-12,1
PRD-01051,Kellogg's Ketchup 693g,Oils & Sauces,Ketchup,Kellogg's,KG,89.38,58.55,SUP-027,2019-03-13,1
PRD-01052,Carrefour Ketchup Premium 993g,Oils & Sauces,Ketchup,Carrefour,Liter,128.37,87.85,SUP-006,2020-12-04,0
PRD-01053,Kellogg's Ketchup Classic 126g,Oils & Sauces,Ketchup,Kellogg's,Bottle,136.46,100.11,SUP-017,2023-01-10,1
PRD-01054,Lay's Ketchup Organic 528g,Oils & Sauces,Ketchup,Lay's,Liter,60.35,43.3,SUP-001,2025-04-27,1
PRD-01055,Al Karamah Ketchup Gold 532g,Oils & Sauces,Ketchup,Al Karamah,Each,82.57,58.45,SUP-025,2023-07-06,1
PRD-01056,Lipton Ketchup Family 309g,Oils & Sauces,Ketchup,Lipton,KG,85.54,60.71,SUP-024,2024-11-06,1
PRD-01057,Al Watania Ketchup Premium 384g,Oils & Sauces,Ketchup,Al Watania,Gram,78.78,57.09,SUP-002,2025-03-29,1
PRD-01058,Colgate Ketchup 909g,Oils & Sauces,Ketchup,Colgate,Bottle,62.82,41.55,SUP-020,2018-07-06,1
PRD-01059,Pilot Mayonnaise Gold 545g,Oils & Sauces,Mayonnaise,Pilot,Pack,28.75,18.93,SUP-045,2024-01-09,0
PRD-01060,Dasani Mayonnaise Value 227g,Oils & Sauces,Mayonnaise,Dasani,KG,135.18,104.16,SUP-009,2021-09-15,1
PRD-01061,Anker Mayonnaise Large 651g,Oils & Sauces,Mayonnaise,Anker,Gram,103.17,77.42,SUP-032,2022-10-19,1
PRD-01062,Alpro Mayonnaise Small 626g,Oils & Sauces,Mayonnaise,Alpro,Pack,58.02,40.31,SUP-049,2020-10-18,0
PRD-01063,Binzagr Mayonnaise Large 876g,Oils & Sauces,Mayonnaise,Binzagr,Liter,44.91,33.58,SUP-004,2025-07-12,1
PRD-01064,Coca Cola Mayonnaise Organic 326g,Oils & Sauces,Mayonnaise,Coca Cola,Each,50.15,35.89,SUP-006,2018-03-31,1
PRD-01065,Apple Mayonnaise Value 662g,Oils & Sauces,Mayonnaise,Apple,Liter,115.21,79.29,SUP-006,2024-11-05,1
PRD-01066,Almarai Mayonnaise Gold 980g,Oils & Sauces,Mayonnaise,Almarai,Gram,114.47,66.84,SUP-046,2023-06-29,1
PRD-01067,Doritos Mayonnaise Value 149g,Oils & Sauces,Mayonnaise,Doritos,Bottle,79.82,51.01,SUP-027,2019-08-24,1
PRD-01068,3M Mayonnaise Natural 320g,Oils & Sauces,Mayonnaise,3M,KG,31.16,19.32,SUP-019,2020-05-15,0
PRD-01069,Lipton Mayonnaise 486g,Oils & Sauces,Mayonnaise,Lipton,Bottle,61.94,37.38,SUP-035,2018-10-22,1
PRD-01070,Coca Cola Mayonnaise Value 795g,Oils & Sauces,Mayonnaise,Coca Cola,Liter,35.3,20.14,SUP-046,2018-07-15,1
PRD-01071,Logitech Mayonnaise Classic 557g,Oils & Sauces,Mayonnaise,Logitech,KG,34.93,21.46,SUP-023,2023-03-04,1
PRD-01072,Logitech Mayonnaise Natural 239g,Oils & Sauces,Mayonnaise,Logitech,Liter,65.63,39.79,SUP-026,2022-12-26,0
PRD-01073,Oreo Mayonnaise Gold 728g,Oils & Sauces,Mayonnaise,Oreo,Can,105.25,77.59,SUP-017,2023-07-24,1
PRD-01074,Al Rajhi Mayonnaise Small 765g,Oils & Sauces,Mayonnaise,Al Rajhi,Bottle,42.71,32.73,SUP-033,2021-10-01,1
PRD-01075,Apple Spices Value 906g,Oils & Sauces,Spices,Apple,KG,30.56,22.98,SUP-002,2020-09-10,1
PRD-01076,Unilever Spices Gold 586g,Oils & Sauces,Spices,Unilever,KG,71.2,39.57,SUP-010,2018-04-03,1
PRD-01077,Johnson & Johnson Spices Classic 415g,Oils & Sauces,Spices,Johnson & Johnson,Can,71.42,45.04,SUP-020,2018-12-28,1
PRD-01078,Oreo Spices Large 767g,Oils & Sauces,Spices,Oreo,Bottle,113.77,64.13,SUP-038,2018-08-27,1
PRD-01079,Binzagr Spices 971g,Oils & Sauces,Spices,Binzagr,KG,108.35,78,SUP-051,2022-08-03,1
PRD-01080,P&G Spices Gold 253g,Oils & Sauces,Spices,P&G,Bottle,55.17,39.8,SUP-047,2020-12-14,1
PRD-01081,Nescafe Spices Organic 770g,Oils & Sauces,Spices,Nescafe,Liter,79.99,50.72,SUP-022,2020-01-09,1
PRD-01082,Anker Spices Natural 540g,Oils & Sauces,Spices,Anker,Each,102.33,71.14,SUP-043,2018-02-25,1
PRD-01083,Lipton Spices 854g,Oils & Sauces,Spices,Lipton,Pack,71.3,40.37,SUP-048,2020-10-02,1
PRD-01084,Tyson Spices Organic 944g,Oils & Sauces,Spices,Tyson,Liter,148.47,84.32,SUP-039,2024-09-14,0
PRD-01085,Al Watania Spices Natural 953g,Oils & Sauces,Spices,Al Watania,Gram,89.76,69.88,SUP-006,2024-02-22,1
PRD-01086,Tamimi Spices Gold 320g,Oils & Sauces,Spices,Tamimi,Can,133.29,97.45,SUP-018,2022-07-04,1
PRD-01087,Al Karamah Spices Small 581g,Oils & Sauces,Spices,Al Karamah,Can,48.51,31.42,SUP-006,2023-09-23,1
PRD-01088,Al Jazira Spices Premium 387g,Oils & Sauces,Spices,Al Jazira,Can,74.31,53.4,SUP-027,2022-06-26,1
PRD-01089,Sadia Spices 116g,Oils & Sauces,Spices,Sadia,Gram,133.1,95,SUP-024,2022-07-14,1
PRD-01090,Local Farm Spices Premium 639g,Oils & Sauces,Spices,Local Farm,Pack,88.96,54.58,SUP-011,2020-08-11,1
PRD-01091,Almarai Spices 821g,Oils & Sauces,Spices,Almarai,Box,110.17,73.17,SUP-019,2018-03-13,1
PRD-01092,Cadbury Spices Large 738g,Oils & Sauces,Spices,Cadbury,Liter,126.13,74.44,SUP-010,2018-10-02,1
PRD-01093,Nadec Spices Large 996g,Oils & Sauces,Spices,Nadec,Pack,54.8,36.84,SUP-025,2018-05-13,1
